chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p3_c3,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,3,3,4,"............................. ................................ ................... 10
3.3. Log file of Migration Tool ................................ ................................ ................................ ............................ 10
3.4. Undoing Migration Steps ................................ ................................ ................................ ............................ 11
4. Troubleshooting ................................ ................................ ................................ ...........................12
4.1. Limitations ................................ ................................ ................................ ................................ ................. 12
4.2. Hints ................................ ................................ ................................ ................................ .......................... 14
4.3. Components used ................................ ................................",986,51,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p3_c4,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,3,4,4,"................................ .......................... 14
4.3. Components used ................................ ................................ ................................ ................................ ...... 15
4.4. General Troubleshooting of TIA Add-Ins ................................ ................................ ................................ ....... 15
5. Service and support ................................ ................................ ................................ ......................16
5.1. Links and literature ................................ ................................ ................................ ................................ ..... 17
5.2. Change documentation ................................ ................................ ................................ .............................. 17",852,49,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p4_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,4,1,1,"Introduction
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 4
1. Introduction
1.1. Overview
The TIA Portal Add-In “S7-1200 G2 Migration Tool” automates a TIA Portal project migration, from a S7-1200 classic to the
newer S7-1200 G2. The Migration Tool consists of a Migration Checker and the Migration Add-In. The Migration checker
will check the existing S7-1200 TIA Portal project and give suggestions based on hardware and software compatibility
between the S7-1200 and the S7-1200 G2. The Add-In supports the migration process of software and hardware
configurations from an S7-1200 PLC to a S7-1200 G2 PLC inside the same TIA Portal project instance.

Figure 1‐1: Migration Tool executing area",731,115,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p5_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,5,1,2,"Handling
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 5
2. Handling
2.1. Installation
1. Integrate the Add-In file “Siemens.S7-1200G2MigrationTool.addin” by selecting it over the Add-Ins Tab and the button
“Add User Add-Ins”.
2. Activate the Add-In in the “Add-Ins” task card (Add-Ins are deactivated by default).
3. For information on how to install Add-Ins and integrate them into the TIA Portal V21 environment, refer to the TIA
Portal Online Help or the general TIA Add-Ins page in the region ""Installation"".
By deleting the “Siemens.S7-1200G2MigrationTool.addin” file from the stored location of the local device the Add-In can
be removed.
2.2. Migration Check
1. Right click on the source CPU and select “S7-1200 G2 Migration Tool” in the context menu.
2. Select “Check Migration” option.",830,130,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p5_c2,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,5,2,2,"2.2. Migration Check
1. Right click on the source CPU and select “S7-1200 G2 Migration Tool” in the context menu.
2. Select “Check Migration” option.

Figure 2‐1: Execution of “Check migration”
3. The Migration Tool will generate a CSV file that lists which components can and cannot be migrated. Based on the
existing hardware devices in the project, the tool suggests suitable target devices and modules.
4. After successful generation of the report a dialogue box will appear. With selecting “yes” in the dialogue box, it will
directly navigate to the reports stored location within the “UserFiles” of the project.",617,100,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p6_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,6,1,1,"Handling
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 6
Note During Migration Check, the CSV file (Migration check report in User Files under project folder) should
be kept closed.

2.3. Extension of Migration Tool
With the V2.0 of S7-1200 G2 Migration Tool it is possible to migrate the following:
1. Just Hardware (for HW which is available during the release of “Current Version”)
Network and Topology are set automatically according to existing settings. Refer to chapter 4.1.
2. Just Software (consider changes in configuration of function in the target CPU)
3. Software and Hardware both (consider HW availability and changes in SW)
2.4. System properties
- Windows operating system with TIA Portal V21 and TIA Portal Openness V21 installed.
- .NET-Framework 4.8.
This application is developed in Visual Studio 2022 IDE with .NET Framework 4.8.",886,142,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p7_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,7,1,3,"Operation
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 7
3. Operation
3.1. Execution of SIMATIC S7-1200 G2 Migration Tool
1. Inside the Project tree of a TIA Portal project, right-click the source S7-1200 PLC from which you want to migrate. In
the context menu the entry “S7-1200 G2 Migration Tool” is listed under the Add-Ins section.
2. Select the option “Migrate”. The Add-In will open its user interface.
3. After the required Add-In permissions are granted, the Add-In will look like this:",530,89,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p7_c2,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,7,2,3,"t the option “Migrate”. The Add-In will open its user interface.
3. After the required Add-In permissions are granted, the Add-In will look like this:

Figure 3‐1: S7-1200 G2 Migration Tool User Interface
The pop-up GUI has three sections, the Source information, the Migration Options section and the Select Target section.
The Source information gives the name of the selected source S7-1200 PLC. Within the Migration Options section it is
possible to choose between Hardware and/or Software.
For the Hardware migration the user can optionally select to migrate the S7-1200 onboard analogue input and outputs.
First the target PLC, under “Select Target” needs to be selected. Based on the target device and its available slots, the
dropdown menus for Slot 1 and Slot 2 will be enabled. Each menu offers two options: reuse the existing S7-1200 board
and/or automatically insert a mixed analog I/O board as a replacement for the onboard peripherals.",949,152,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p7_c3,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,7,3,3,"ffers two options: reuse the existing S7-1200 board
and/or automatically insert a mixed analog I/O board as a replacement for the onboard peripherals. Also, the option of
attaching a new analogue signal module is possible (recommended if all board slots are occupied). Selecting a mixed
AI/AQ signal board together with a signal module is not permitted, and the tool will prevent further execution, entries will
be highlighted in red.",434,69,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p8_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,8,1,2,"Operation
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 8

Figure 3-2: Dropdown menu entries for Optional Migrate Onboard IOs
With the “Optional: Migrate Onboard IOs” feature users can choice if the analogue onboard periphery needs to be reused
on the S7-1200 G2. Please check the S7-1200 configuration before optional selecting the migration of onboard IOs.
For the Software migration the user can choose between two options:
1. Skip existing elements: Existing elements in the target CPU will be ignored
2. Overwrite existing elements: Existing elements in the target CPU will be Overwritten",628,99,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p8_c2,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,8,2,2,"elements: Existing elements in the target CPU will be ignored
2. Overwrite existing elements: Existing elements in the target CPU will be Overwritten

Figure 3‐3: Migration Options
With these two options the migrated content on the target PLC will be influenced.
With the Select Target, the user needs to select a target device of interest. The selected target device for the software can
be different from the selected one for the hardware. If the hardware is selected for a target device, all the hardware is
automatically transferred. Already existing Hardware devices on a S7-1200 G2 can be overwritten. During the Migration a
Pop-Up Window will appear for confirmation.",674,108,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p9_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,9,1,3,"Operation
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 9

Figure 3‐4: “PLC not empty” Dialog box

Note Some pre-requirements need to be met before executing the Add-In:
- The target PLC needs to be implemented in the hardware network from the hardware catalogue
- Configuration of hardware properties of the target PLC

Note Hardware Migration Option of onboard IOs for S7-1200 G2 SIPLUS and RAIL CPUs is not supported.
While selecting mixed AI/AQ signal boards in the dropdown is possible, it will result in an unsuccessful
migration, and a corresponding entry will be logged.",613,101,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p9_c2,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,9,2,3,"electing mixed AI/AQ signal boards in the dropdown is possible, it will result in an unsuccessful
migration, and a corresponding entry will be logged.

The workflow is the following:
- Launch the Add-In on the source PLC
- All the S7-1200 G2 available in the project are proposed as target PLC
- The target devices proposed are just S7-1200 G2 (all the devices from the project are filtered, to offer to the user just
all the available S7-1200 G2 in the current project).
- Select the appropriate target S7-1200 G2 CPU
- For “Migrate Hardware” choose to optionally migrate onboard IOs
- For “Migrate Software” choose to either override or skip existing elements
- To further execute the Migration Tool Add-In select the “Migrate” button
Button Function

Initiate the migration process. By default, everything will be copied from source
PLC to target PLCs.

Navigates you to SiePortal page ""SIMATIC S7-1200 G2 Migration Tool"".
Table 3-1: Button to select within S7-1200 G2 Migration Tool UI",989,164,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p9_c3,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,9,3,3,"to target PLCs.

Navigates you to SiePortal page ""SIMATIC S7-1200 G2 Migration Tool"".
Table 3-1: Button to select within S7-1200 G2 Migration Tool UI

Note For the migration of Software elements, it is recommended to use the “Overwrite existing elements”
option. This will guarantee that automatic generated blocks (e.g. MainOB1) are overwritten.",346,52,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p10_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,10,1,2,"Operation
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 10
3.2. Result window after execution of migration function
After the successful execution of the migration function of the “SIMATIC G2 Migration Tool” a dialogue box will appear.
This dialogue box will summarize the results and show which hardware devices and program elements were
migrated/ignored.

Figure 3‐5: S7-1200 G2 Migration Tool result window
The “Show Logfile” button will redirect to the “UserFiles” section where the log report is stored. The log report summarizes
the results of the migration process in more detail. With “Close” the dialogue box can be closed.
3.3. Log file of Migration Tool
The log file of the Migration Tool is saved within the “UserFiles” directory of the TIA Portal project. The migration checker
as well as the migration option will create a summary of the elements within the project. One CSV file will be created for
the hardware and another for the software.",991,162,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p10_c2,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,10,2,2,"migration option will create a summary of the elements within the project. One CSV file will be created for
the hardware and another for the software. The log file will contain information about the block name, the block path,
the implementation of migration and a solution. Based on the result of the migration checker a suitable solution is
suggested for the user.

Figure 3‐6: Result log file after execution of Migration Tool",429,72,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p11_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,11,1,1,"Operation
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 11
3.4. Undoing Migration Steps
It is possible to undo certain migration steps. To undo the whole migration at once, please select the items mentioned in
Figure 3‐7. The first step related to the latest migration is named as the tool.
An example of the undo of a complete migration process is shown here:

Figure 3‐7: Undo migration steps
Furthermore, it is possible to roll back to single migration steps, e.g. roll back the software changes but keep the
hardware migration. Therefore, just select the wished fields.",608,102,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p12_c1,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,12,1,6,"Troubleshooting
Entry ID: 109986503 | V2.0.1 | 06/2026 Generated with Code2Docu © Siemens 2026 | 12
4. Troubleshooting
4.1. Limitations
- The Migration Checker software report lists the blocks that can be migrated, as well as those that cannot. Any
elements not mentioned in the report are generally considered not migratable. These exceptions are outside of the
scope of the migration tool (see elements within scope of migration tool down below).
- The default tag table from S7-1200 will be migrated to the S7-1200 Generation 2. If not required, it can be deleted by
the user. S7-1200 G2 default tag table will not be substituted by S7-1200 default tag table.
- In case there are modules (AI, AO, DI, DO modules, ...) in the rack on the source S7-1200 PLC that has a new
correspondent module in the catalog of the S7-1200 G2 controller, the Add-In will create and plug these modules to
the target S7-1200 G2.",911,157,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p12_c2,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,12,2,6,"at has a new
correspondent module in the catalog of the S7-1200 G2 controller, the Add-In will create and plug these modules to
the target S7-1200 G2. Here it always occupies the first three slots for communication modules, followed by signal
modules.
For S7-1200 G2 modules not available in the hardware catalogue of the TIA Portal, the S7-1200 module will not be
converted, and the user will be warned accordingly in the final summary.
- Network and topology are transferred from existing S7-1200 PLCs to the S7-1200 G2 together with the hardware
transfer.",558,93,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p12_c3,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,12,3,6,"rdingly in the final summary.
- Network and topology are transferred from existing S7-1200 PLCs to the S7-1200 G2 together with the hardware
transfer. Although, due to Openness API limitations, the hardware properties will not be copied.
- Technology Objects of type “TO_CommandTable” are ignored during the migration.
- HMI connections cannot be transferred onto the migrated device.
- Traces are ignored during the migration.
- Watch tables (source PLC) with variables from data blocks having connection to an error element (FB, FC,...) must not
be migrated.
- The Migration Tool will not change existing software / program code, all program structures will remain the same.
- The HW properties will not be Migrated.",718,114,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p12_c4,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,12,4,6,"igration Tool will not change existing software / program code, all program structures will remain the same.
- The HW properties will not be Migrated. The user must reconfigure hardware properties manually.
- The safety blocks are not supported yet.
- Know-How protected blocks (OBs, FCs, FBs) cannot be migrated
- In the current version, a single selection of program items, such as Tag Tables or program blocks, is not supported.
- If some elements are not copied do check if in hardware configuration access control is enabled / disabled.
If enabled the user should have at least PLC administrator rights.
- In target PLC, the elements of the project libraries should be replaced with new ones from the project library to
generate a new connection.
- If the local port name of Figure 4-1 the source PLC is changed from its default value (“PROFINET interface_1”) to a
custom name, any existing PROFINET connection cannot be considered during the migration process.",966,161,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p12_c5,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,12,5,6,"from its default value (“PROFINET interface_1”) to a
custom name, any existing PROFINET connection cannot be considered during the migration process. As a result, the
Migration Tool displays an error dialog box Figure 4-2 indicating that the connection could not be resolved due to the
modified port name. Either revert the local port name to its default value and restart the migration process or
manually configure the PROFINET connection in the “Network View”.
- Migration of MainOB1 when motion functions are directly implemented within it is for now not supported.",569,90,False
109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en_p12_c6,109986503_TIA_Add-In_MigrationTool_S7-1200_G2_DOC_V2_0_1_en.csv,S7-1200 G2 Migration Tool Documentation (TIA Portal Add-In),Add-In / Migration Tool Documentation,S7-1200,109986503,2.0.1,en,12,6,6,"e PROFINET connection in the “Network View”.
- Migration of MainOB1 when motion functions are directly implemented within it is for now not supported. Must be
migrated manually.
- After the migrationprocess the ""Extended Parameters"" within the TO_PositioningAxis_PTO have to be implemented
manually.
- For Migration of S7-1200 TO_PositioningAxis, the migration tool does not support PROFIdrive connections.
- For S7-1200 a single TO_PositioningAxis supported both motion control as well as motion control PTO.
S7-1200 G2 now has these two functionalities separated and hence to be configured in two different TOs. For MC_X
functions are also sepearated accordingly.
- Only if the homing option for S7-1200 PLC is not set within Technology Object then for migrated TO_PositioningAxis
functionality in S7-1200 G2, Homing via zero mark of PROFIdrive telegram will be selected automatically (Figure 4-3).",900,133,False
