chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
81318674_Programming_guideline_DOC_v16_en_p3_c3,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,3,3,7,"........................................................ 19
2.6.6 Communication with optimized data .................................................. 20
2.7 Block properties .................................................................................. 21
2.7.1 Block sizes ......................................................................................... 21
2.7.2 Number of organization blocks (OB) .................................................. 21
2.7.3 Block interface – hide block parameters (V14 or higher) ................... 22
2.8 New data types for S7-1200/1500 ...................................................... 23
2.8.1 Elementary data types ........................................................................ 23
2.8.2 Data type Date_Time_Long ............................................................... 24
2.8.3 Other time data types .........................................................................",949,65,False
81318674_Programming_guideline_DOC_v16_en_p3_c4,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,3,4,7,"............................................. 24
2.8.3 Other time data types ......................................................................... 24
2.8.4 Unicode data types ............................................................................. 25
2.8.5 Data type VARIANT (S7-1500 and S7-1200 from FW4.1) ................. 26
2.9 Instructions ......................................................................................... 29
2.9.1 MOVE instructions .............................................................................. 29
2.9.2 VARIANT instructions (S7-1500 and S7-1200 FW4.1 and
higher) ................................................................................................ 31
2.9.3 RUNTIME ........................................................................................... 32
2.9.4 Comparison of tags from PLC data types (V14 or higher) .................",907,62,False
81318674_Programming_guideline_DOC_v16_en_p3_c5,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,3,5,7,".................................................................... 32
2.9.4 Comparison of tags from PLC data types (V14 or higher) ................. 33
2.9.5 Multiple assignment (V14 or higher) .................................................. 34
2.10 Symbolic and comments .................................................................... 35
2.10.1 Programming editor ............................................................................ 35
2.10.2 Comment lines in watch tables .......................................................... 36
2.11 System constants ............................................................................... 37
2.12 User constants ................................................................................... 38
2.13 Internal reference ID for controller and HMI tags ............................... 39
2.14 STOP mode in the event of errors .....................................................",947,72,False
81318674_Programming_guideline_DOC_v16_en_p3_c6,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,3,6,7,"controller and HMI tags ............................... 39
2.14 STOP mode in the event of errors ..................................................... 41
3 General programming ..................................................................................... 42
3.1 Operating system and user program .................................................. 42
3.2 Program blocks .................................................................................. 42
3.2.1 Organization blocks (OB) ................................................................... 43
3.2.2 Functions (FC) .................................................................................... 45
3.2.3 Function blocks (FB) .......................................................................... 47
3.2.4 Instances ............................................................................................ 48
3.2.5 Multi-instances ...................................................................................",995,58,False
81318674_Programming_guideline_DOC_v16_en_p3_c7,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,3,7,7,"......................................... 48
3.2.5 Multi-instances ................................................................................... 49
3.2.6 Transferring instance as parameters (V14)........................................ 51
3.2.7 Global data blocks (DB) ..................................................................... 52
3.2.8 Downloading without reinitialisation ................................................... 53
3.2.9 Reusability of blocks ........................................................................... 57
3.2.10 Auto numbering of blocks ................................................................... 58",655,39,False
81318674_Programming_guideline_DOC_v16_en_p4_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,4,1,7,"Table of Contents

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 4

 Siemens AG 2018 All rights reserved
3.3 Block interface types .......................................................................... 59
3.3.1 Call-by-value ...................................................................................... 59
3.3.2 Call-by-reference ................................................................................ 59
3.3.3 Overview for transfer of parameters ................................................... 60
3.4 Memory concept ................................................................................. 60
3.4.1 Block interfaces as data exchange .................................................... 60
3.4.2 Global memory ................................................................................... 61
3.4.3 Local memory .....................................................................................",963,64,False
81318674_Programming_guideline_DOC_v16_en_p4_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,4,2,7,".......................................... 61
3.4.3 Local memory ..................................................................................... 62
3.4.4 Access speed of memory areas ......................................................... 63
3.5 Retentivity ........................................................................................... 64
3.6 Symbolic addressing .......................................................................... 67
3.6.1 Symbolic instead of absolute addressing ........................................... 67
3.6.2 ARRAY data type and indirect field accesses .................................... 69
3.6.3 Formal parameter Array [*] (V14 or higher)........................................ 71
3.6.4 STRUCT data type and PLC data types ............................................ 72
3.6.5 Access to I/O areas with PLC data types ...........................................",917,71,False
81318674_Programming_guideline_DOC_v16_en_p4_c3,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,4,3,7,"C data types ............................................ 72
3.6.5 Access to I/O areas with PLC data types ........................................... 75
3.6.6 Slice access ....................................................................................... 76
3.6.7 SCL networks in LAD and FBD (V14 and higher) .............................. 77
3.7 Libraries .............................................................................................. 78
3.7.1 Types of libraries and library elements .............................................. 79
3.7.2 Type concept ...................................................................................... 80
3.7.3 Differences between the typifiable objects for CPU and HMI ............ 81
3.7.4 Versioning of a block .......................................................................... 81
3.8 Increased performance for hardware interrupts .................................",936,77,False
81318674_Programming_guideline_DOC_v16_en_p4_c4,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,4,4,7,"............................................................... 81
3.8 Increased performance for hardware interrupts ................................. 86
3.9 Additional performance recommendations......................................... 88
3.10 SCL programming language: Tips and Tricks .................................... 89
3.10.1 Using call templates ........................................................................... 89
3.10.2 What instruction parameters are mandatory? .................................... 90
3.10.3 Drag-and-drop with entire tag names ................................................. 90
3.10.4 Structuring with the keyword REGION (V14 or higher) ...................... 91
3.10.5 Correct use of FOR, REPEAT and WHILE loops .............................. 92
3.10.6 Using CASE instruction efficiently ...................................................... 93
3.10.7 No manipulation of loop counters for FOR loop .................................",976,85,False
81318674_Programming_guideline_DOC_v16_en_p4_c5,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,4,5,7,"ently ...................................................... 93
3.10.7 No manipulation of loop counters for FOR loop ................................. 93
3.10.8 FOR loop backwards .......................................................................... 94
3.10.9 Easy creation of instances for calls .................................................... 94
3.10.10 Handling of time tags .......................................................................... 94
3.10.11 Unnecessary IF instruction ................................................................. 96
4 Hardware-independent programming ........................................................... 97
4.1 Data types of S7-300/400 and S7-1200/1500 .................................... 97
4.2 No bit memory but global data blocks ................................................ 99
4.3 Programming of ""Cycle bits""...............................................................",941,71,False
81318674_Programming_guideline_DOC_v16_en_p4_c6,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,4,6,7,"cks ................................................ 99
4.3 Programming of ""Cycle bits""............................................................... 99
5 STEP 7 Safety in the TIA Portal .................................................................... 100
5.1 Introduction ....................................................................................... 100
5.2 Terms ............................................................................................... 101
5.3 Components of the safety program .................................................. 102
5.4 F-runtime group ................................................................................ 103
5.5 F signature ....................................................................................... 103
5.6 Assigning the PROFIsafe address at the F-I/O ................................ 105
5.7 Evaluation of F-I/O ...........................................................................",970,60,False
81318674_Programming_guideline_DOC_v16_en_p4_c7,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,4,7,7,"at the F-I/O ................................ 105
5.7 Evaluation of F-I/O ........................................................................... 105
5.8 Value status (S7-1200F/1500F) ....................................................... 106
5.9 Data types ........................................................................................ 107
5.9.1 Overview........................................................................................... 107
5.9.2 Implicit conversion ............................................................................ 107
5.10 F-conform PLC data type ................................................................. 109
5.11 TRUE / FALSE ................................................................................. 111
5.12 Optimizing the compilation and program runtime ............................ 112",860,52,False
81318674_Programming_guideline_DOC_v16_en_p5_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,5,1,3,"Table of Contents

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 5

 Siemens AG 2018 All rights reserved
5.12.1 Avoiding of time-processing blocks: TP, TON, TOF ........................ 113
5.12.2 Avoiding deep call hierarchies ......................................................... 113
5.12.3 Avoiding JMP/Label structures ......................................................... 113
5.13 Data exchange between standard program and F program ............ 114
5.14 Testing the safety program............................................................... 115
5.15 STOP mode in the event of F errors ................................................ 116
5.16 Migration of safety programs ............................................................ 116
5.17 General recommendations for safety ............................................... 116
6 Automatically generate visualization using the user program .................",954,94,False
81318674_Programming_guideline_DOC_v16_en_p5_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,5,2,3,"dations for safety ............................................... 116
6 Automatically generate visualization using the user program ................. 117
6.1 Introduction ....................................................................................... 117
6.2 How automatic generation works ..................................................... 118
6.3 Controlling the HMI generator .......................................................... 119
6.3.1 Using network comments for control ................................................ 119
6.3.2 Using SiVArc variables for control .................................................... 120
6.4 Additional recommendations ............................................................ 121
7 The most important recommendations ....................................................... 122
8 Appendix ........................................................................................................",954,64,False
81318674_Programming_guideline_DOC_v16_en_p5_c3,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,5,3,3,".............................. 122
8 Appendix ........................................................................................................ 123
8.1 Service and support ......................................................................... 123
8.2 Links and literature ........................................................................... 124
8.3 Change documentation .................................................................... 125",459,23,False
81318674_Programming_guideline_DOC_v16_en_p6_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,6,1,3,"1 Preface

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 6

Copyright  Siemens AG 2018 All rights reserved
1 Preface
Objective for the development of the new SIMATIC controller generation
- An engineering framework for all automation components (controller, HMI,
drives, etc.)
- Uniform programming
- Increased performance
- Complete set of command for every language
- Fully symbolic program generation
- Data handling also without pointer
- Reusability of created blocks",500,74,False
81318674_Programming_guideline_DOC_v16_en_p6_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,6,2,3,"- Complete set of command for every language
- Fully symbolic program generation
- Data handling also without pointer
- Reusability of created blocks

Objective of the guideline
The new controller generation SIMATIC S7-1200 and S7-1500 has an up-to-date
system architecture, and together with the TIA Portal offers new and efficient
options of programming and configuration. It is no longer the resources of the
controller (e.g. data storage in the memory) that are paramount but the actual
automation solution itself.
This document gives you many recommendations and notes on optimal
programming of S7-1200/1500 controllers. Some differences in the system
architecture of the S7-300/400, as well as the thus connected new programming
options are explained in an easy to understand way. This helps you to create
standardized and optimal programming of your automation solutions.
The examples described can be universally used for the controllers S7-1200 and
S7-1500.",966,146,False
81318674_Programming_guideline_DOC_v16_en_p6_c3,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,6,3,3,"dardized and optimal programming of your automation solutions.
The examples described can be universally used for the controllers S7-1200 and
S7-1500.

Core contents of this programming guideline
The following key issues on the TIA Portal are dealt with in this document:
- S7-1200/1500 innovations
– Programming languages
– Optimized blocks
– Data types and instructions
- Recommendations on general programming
– Operating system and user program
– Memory concept
– Symbolic addressing
– Libraries
- Recommendations on hardware-independent programming
- Recommendations on STEP 7 Safety in TIA Portal
- Overview of the most important recommendations",651,95,False
81318674_Programming_guideline_DOC_v16_en_p7_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,7,1,2,"1 Preface

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 7

Copyright  Siemens AG 2018 All rights reserved
Advantages and benefits
Numerous advantages result from applying these recommendations and tips:
- Powerful user program
- Clear program structures
- Intuitive and effective programming solutions

Further information
When programming SIMATIC controllers, the task of the programmer is to create
as clear and readable a user program as possible. Each user uses their own
strategy, for example, how to name tags or blocks or the way of commenting. The
different philosophies of the programmers create very different user programs that
can only be interpreted by the respective programmer.
The programming style guide offers you coordinated set of rules for consistent
programming.",813,121,False
81318674_Programming_guideline_DOC_v16_en_p7_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,7,2,2,"that
can only be interpreted by the respective programmer.
The programming style guide offers you coordinated set of rules for consistent
programming. These specifications for example describe a uniform assignment of
tags and block names right up to clear programming in SCL.
You can use these rules and recommendations freely; they serve as a suggestion
(not a standard in programming) for consistent programming.

Note The programming style guide for S7-1200 and S7-1500 can be found at the
following link:
https://support.industry.siemens.com/cs/ww/en/view/81318674",568,80,False
81318674_Programming_guideline_DOC_v16_en_p8_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,8,1,2,"2 S7-1200/S7-1500 innovations
2.1 Introduction

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 8

Copyright  Siemens AG 2018 All rights reserved
2 S7-1200/S7-1500 innovations
2.1 Introduction
In general, the programming of the SIMATIC controllers from S7-300/400 to S7-
1500 has stayed the same. There are the known programming languages such as
LAD, FBD, STL, SCL or graph and blocks such as organization blocks (OBs),
function blocks (FBs), functions (FCs) or data blocks (DBs). S7-300/400 programs
created can be easily implemented on S7-1500 and existing LAD, FBD and SCL
programs can be easily implemented on S7-1200 controllers.
In addition, there are many innovations that facilitate programming for you and
enables powerful and memory-saving code.
For programs that are implemented for S7-1200/1500 controllers, we recommend
not to implement them one-to-one, but also to check new options and if possible, to
use them.",953,142,False
81318674_Programming_guideline_DOC_v16_en_p8_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,8,2,2,"e implemented for S7-1200/1500 controllers, we recommend
not to implement them one-to-one, but also to check new options and if possible, to
use them. The extra effort is often limited and you will receive a program code that
is, for example,
- optimal for memory and runtime for the new CPUs,
- easier to understand,
- and easier to maintain.

Note Information for the migration of S7-300/S7-400 to S7-1500 can be found in the
following entry:
https://support.industry.siemens.com/cs/ww/en/view/109478811

2.2 Terms
General terms in the TIA Portal
Some terms have change to enable easier handling with the TIA Portal.

Figure 2-1: New terms in the TIA Portal
Symbol table PLC tags
STEP 7 V5.x STEP 7 (TIA Portal)
Tag table Watch table
UDT PLC data types",754,124,False
81318674_Programming_guideline_DOC_v16_en_p9_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,9,1,2,"2 S7-1200/S7-1500 innovations
2.2 Terms

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 9

Copyright  Siemens AG 2018 All rights reserved
Terms for tags and parameters
When dealing with tags, functions, and function blocks, many terms are repeatedly
used differently or even incorrectly. The following figure clarifies these terms.
Figure 2-2: Terms for tags and parameters
FC / FBGlobaler DB
1
2
3 4

Table 2-1: Terms for Tags and parameters
Term Description
1. Tags Tags are labeled by a name/identifier and use an
address in the memory of the controller. Tags are always
defined with a certain data type (Bool, Integer, etc.):
- PLC tags
- Individual tags in data blocks
- Complete data blocks

2. Tag value Tag values are values stored in a tag (for example, 15 as
value of an integer tag).

3. Actual parameter Actual parameters are tags interconnected at the
interfaces of instructions, functions, and function blocks.",951,155,False
81318674_Programming_guideline_DOC_v16_en_p9_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,9,2,2,"of an integer tag).

3. Actual parameter Actual parameters are tags interconnected at the
interfaces of instructions, functions, and function blocks.

4. Formal parameters
(transfer parameter,
block parameter)
Formal parameters are the interface parameters of
instructions, functions, and function blocks (Input,
Output, InOut, and Ret_Val).",341,45,False
81318674_Programming_guideline_DOC_v16_en_p10_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,10,1,2,"2 S7-1200/S7-1500 innovations
2.2 Terms

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 10

Copyright  Siemens AG 2018 All rights reserved
Note More information can be found in the following entries:
What entries are available on the internet for the migration to STEP 7 (TIA
Portal) and WinCC (TIA Portal)?
https://support.industry.siemens.com/cs/ww/en/view/56314851
What system requirements have to be fulfilled to migrate a STEP 7 V5.x project
in STEP 7 Professional (TIA Portal)?
https://support.industry.siemens.com/cs/ww/en/view/62100731
PLC migration to S7-1500 with STEP 7 (TIA Portal)
https://support.industry.siemens.com/cs/ww/en/view/67858106
How can you program efficiently and performant in STEP 7 (TIA Portal) for S7-
1200/S7-1500?
https://support.industry.siemens.com/cs/ww/en/view/67582299
Why is it not possible to mix register passing and explicit parameter transfer with
the S7-1500 in STEP 7 (TIA Portal)?
Among other topics, the migration of STL",993,128,False
81318674_Programming_guideline_DOC_v16_en_p10_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,10,2,2,"not possible to mix register passing and explicit parameter transfer with
the S7-1500 in STEP 7 (TIA Portal)?
Among other topics, the migration of STL programs to S7-1500 is described in
this entry.
https://support.industry.siemens.com/cs/ww/en/view/67655405",258,34,False
81318674_Programming_guideline_DOC_v16_en_p11_c1,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,11,1,3,"2 S7-1200/S7-1500 innovations
2.3 Programming languages

Programming Guideline for S7-1200/1500
Entry ID: 81318674, V1.6, 12/2018 11

Copyright  Siemens AG 2018 All rights reserved
2.3 Programming languages
Different programming languages are available for the programming of a user
program. Each language has its own advantages that can be used flexibly
depending on application. Thus, each block in the user program can be created in
any programming language.
Table 2-2: Programming languages
Programming language S7-1200 S7-1500
Ladder diagram (LAD) yes yes
Function block diagram (FBD) yes yes
Structured Control Language (SCL) yes yes
Graph no yes
Statement list (STL) no yes",681,100,False
81318674_Programming_guideline_DOC_v16_en_p11_c2,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,11,2,3,"0
Ladder diagram (LAD) yes yes
Function block diagram (FBD) yes yes
Structured Control Language (SCL) yes yes
Graph no yes
Statement list (STL) no yes

Note More information can be found in the following entries:
SIMATIC S7-1200 / S7-1500 Comparison List for Programming Languages
Based on the International Mnemonics
https://support.industry.siemens.com/cs/ww/en/view/86630375
What should you watch out for when migrating an S7-SCL program in STEP 7
(TIA Portal)?
https://support.industry.siemens.com/cs/ww/en/view/59784005
Which instructions can you not use in an SCL program in STEP 7 (TIA Portal)?
https://support.industry.siemens.com/cs/ww/en/view/58002709
How do you define the constants in an S7-SCL program in STEP 7 (TIA Portal)?
https://support.industry.siemens.com/cs/ww/en/view/52258437",798,100,False
81318674_Programming_guideline_DOC_v16_en_p11_c3,81318674_Programming_guideline_DOC_v16_en.csv,Programming Guideline for S7-1200/1500 (TIA Portal),Programming Guideline,S7-1200/S7-1500,81318674,1.6,en,11,3,3,"view/58002709
How do you define the constants in an S7-SCL program in STEP 7 (TIA Portal)?
https://support.industry.siemens.com/cs/ww/en/view/52258437

2.4 Optimized machine code
TIA Portal and S7-1200/1500 enable an optimized runtime performance in every
programming language. All languages are compiled directly in machine code in the
same way.
Advantages
- All programming languages have the same level of performance (for the same
access types)
- No reduction of performance through additional compilation with interim step
via STL
Properties
In the following figure, the difference in the compilation of S7-programs in machine
code is displayed.",650,92,False
